mode,frame_type,posterior_var_mode,noise_rate,beta,anchor_scale,seed,checkpoint,best_epoch,total_epochs,hit_epoch_cap,d_hat,kl_var,kl_total,consistency_check,trained_risk,trained_risk_mc,trained_objective,trained_objective_mc,delta_noise,comparator_risk,comparator_objective,L_hat_minus_L_comp,opt_fail,excess_d,beta_excess_d,noisy_label_acc,clean_class_acc,noisy_label_acc_mc,min_center_distance,mean_center_distance,mean_center_anchor_err,min_sigma_u,raw_ortho_dev,eta_dev,fail
sampled,fixed,paper,0.2,0.1,6.0,2,best,9,109,0,15.553308,1.353062,16.906370,0.00e+00,1.171481,4.277252,2.862118,5.967889,6.400000,5.597655,6.237655,-0.269767,0,9.153308,0.915331,0.727000,0.900500,0.736500,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.1,6.0,2,final,9,109,0,11.944731,5.167576,17.112307,0.00e+00,1.377839,1.585241,3.089070,3.296472,6.400000,5.597655,6.237655,-2.941184,0,5.544731,0.554473,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.1,6.0,4,best,11,111,0,14.655074,2.954637,17.609711,0.00e+00,1.163737,3.323470,2.924708,5.084441,6.400000,5.597655,6.237655,-1.153215,0,8.255074,0.825507,0.728000,0.901500,0.765000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.1,6.0,4,final,11,111,0,11.969689,5.194863,17.164552,0.00e+00,1.402791,1.609839,3.119246,3.326294,6.400000,5.597655,6.237655,-2.911361,0,5.569689,0.556969,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.1,10,6.0,4,best,413,513,0,3.579764,0.000024,3.579788,0.00e+00,3.327475,3.328747,39.125359,39.126631,3.400000,3.187217,37.187217,1.939414,1,0.179764,1.797641,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,10,6.0,4,final,413,513,0,3.579751,0.000042,3.579793,0.00e+00,3.327297,3.331367,39.125231,39.129301,3.400000,3.187217,37.187217,1.942083,1,0.179751,1.797510,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.2,1,6.0,1,best,99,199,0,7.386068,0.028331,7.414400,0.00e+00,4.538232,4.626763,11.952632,12.041163,6.400000,5.597655,11.997655,0.043507,0,0.986068,0.986068,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,1,6.0,1,final,99,199,0,7.386538,0.031757,7.418295,0.00e+00,4.536580,4.622913,11.954874,12.041207,6.400000,5.597655,11.997655,0.043552,0,0.986538,0.986538,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
population,trainable,paper,0,10,6.0,3,best,1346,3346,0,0.000001,-0.000000,0.000001,0.00e+00,-0.000000,0.000300,0.000012,0.000312,0.000000,0.000284,0.000284,0.000028,0,0.000001,0.000012,1.000000,1.000000,1.000000,8.480489,8.483932,3.922742,0.293161,1.653963,0.000000,
population,trainable,paper,0,10,6.0,3,final,1346,3346,0,0.000000,-0.000000,-0.000000,0.00e+00,-0.000000,0.000224,-0.000000,0.000224,0.000000,0.000284,0.000284,-0.000060,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485270,8.485288,3.923489,0.293579,1.653900,0.000000,
population,trainable,paper,0,3,6.0,3,best,58,2058,0,0.000002,0.000000,0.000002,0.00e+00,-0.000000,0.000171,0.000007,0.000178,0.000000,0.000284,0.000284,-0.000106,0,0.000002,0.000007,1.000000,1.000000,1.000000,8.484250,8.485085,3.925147,0.294698,1.651986,0.000000,
population,trainable,paper,0,3,6.0,3,final,58,2058,0,0.000019,0.000008,0.000027,0.00e+00,-0.000000,0.000208,0.000082,0.000290,0.000000,0.000284,0.000284,0.000006,0,0.000019,0.000058,1.000000,1.000000,1.000000,8.470163,8.483054,3.897571,0.305432,1.638506,0.000000,
population,trainable,paper,0,1,6.0,3,best,90,2090,0,0.000009,0.000085,0.000094,0.00e+00,-0.000000,0.000150,0.000094,0.000244,0.000000,0.000284,0.000284,-0.000040,0,0.000009,0.000009,1.000000,1.000000,1.000000,8.479110,8.486057,3.916729,0.294548,1.648404,0.000000,
population,trainable,paper,0,1,6.0,3,final,90,2090,0,0.000424,0.000193,0.000617,0.00e+00,-0.000000,0.000379,0.000617,0.000996,0.000000,0.000284,0.000284,0.000712,0,0.000424,0.000424,1.000000,1.000000,1.000000,8.477906,8.493402,3.924363,0.295447,1.649963,0.000000,
population,trainable,paper,0,0.3,6.0,3,best,56,2056,0,0.000004,0.000000,0.000004,0.00e+00,-0.000000,0.000135,0.000001,0.000137,0.000000,0.000284,0.000284,-0.000147,0,0.000004,0.000001,1.000000,1.000000,1.000000,8.484326,8.485128,3.915367,0.295243,1.647129,0.000000,
population,trainable,paper,0,0.3,6.0,3,final,56,2056,0,0.000000,0.000101,0.000101,0.00e+00,-0.000000,0.000406,0.000030,0.000437,0.000000,0.000284,0.000284,0.000153,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485094,8.485290,3.940365,0.314876,1.638877,0.000000,
population,trainable,paper,0,0.1,6.0,3,best,52,2052,0,0.000005,0.000001,0.000006,0.00e+00,-0.000000,0.000533,0.000001,0.000534,0.000000,0.000284,0.000284,0.000250,0,0.000005,0.000001,1.000000,1.000000,1.000000,8.484002,8.485380,3.913768,0.295936,1.647066,0.000000,
population,trainable,paper,0,0.1,6.0,3,final,52,2052,0,0.000108,0.001320,0.001429,0.00e+00,-0.000000,0.000253,0.000143,0.000396,0.000000,0.000284,0.000284,0.000112,0,0.000108,0.000011,1.000000,1.000000,1.000000,8.480723,8.493598,3.909316,0.329533,1.625323,0.000000,
population,trainable,paper,0,0.03,6.0,3,best,83,2083,0,0.000001,0.000000,0.000001,0.00e+00,-0.000000,0.000180,0.000000,0.000180,0.000000,0.000284,0.000284,-0.000104,0,0.000001,0.000000,1.000000,1.000000,1.000000,8.483827,8.485190,3.911150,0.296908,1.645990,0.000000,
population,trainable,paper,0,0.03,6.0,3,final,83,2083,0,0.000088,0.001105,0.001193,0.00e+00,-0.000000,0.000159,0.000036,0.000194,0.000000,0.000284,0.000284,-0.000090,0,0.000088,0.000003,1.000000,1.000000,1.000000,8.479181,8.491609,3.883827,0.340507,1.630464,0.000000,
population,trainable,paper,0,0.01,6.0,3,best,3481,5481,0,0.000350,0.003013,0.003363,0.00e+00,-0.000000,0.000448,0.000034,0.000482,0.000000,0.000284,0.000284,0.000198,0,0.000350,0.000003,1.000000,1.000000,1.000000,8.485213,8.507649,3.881964,0.325652,1.613989,0.000000,
population,trainable,paper,0,0.01,6.0,3,final,3481,5481,0,0.002534,0.005549,0.008083,0.00e+00,-0.000000,0.000283,0.000081,0.000364,0.000000,0.000284,0.000284,0.000080,0,0.002534,0.000025,1.000000,1.000000,1.000000,8.489229,8.537283,3.836615,0.357268,1.576889,0.000000,
population,trainable,paper,0,0.003,6.0,3,best,184,2184,0,0.000024,0.000213,0.000237,0.00e+00,-0.000000,0.000691,0.000001,0.000692,0.000000,0.000284,0.000284,0.000408,0,0.000024,0.000000,1.000000,1.000000,1.000000,8.479708,8.487217,3.843875,0.328663,1.592173,0.000000,
population,trainable,paper,0,0.003,6.0,3,final,184,2184,0,0.432512,0.018067,0.450579,0.00e+00,-0.000000,0.000355,0.001352,0.001706,0.000000,0.000284,0.000284,0.001422,0,0.432512,0.001298,1.000000,1.000000,1.000000,8.451858,8.666792,4.004955,0.289695,1.615654,0.000000,
population,trainable,paper,0,0.001,6.0,3,best,2,2002,0,0.001957,0.000164,0.002122,0.00e+00,-0.000000,0.000449,0.000002,0.000451,0.000000,0.000284,0.000284,0.000167,0,0.001957,0.000002,1.000000,1.000000,1.000000,8.478304,8.487167,3.843690,0.329763,1.589569,0.000000,
population,trainable,paper,0,0.001,6.0,3,final,2,2002,0,0.083292,0.015211,0.098503,0.00e+00,-0.000000,0.000097,0.000099,0.000196,0.000000,0.000284,0.000284,-0.000088,0,0.083292,0.000083,1.000000,1.000000,1.000000,8.481832,8.687739,3.947955,0.323902,1.575706,0.000000,
population,trainable,paper,0.2,10,6.0,1,best,5069,7069,0,6.406947,0.000400,6.407347,0.00e+00,5.455832,5.478128,69.529303,69.551599,6.400000,5.597655,69.597655,-0.046057,0,0.006947,0.069471,0.800000,1.000000,0.800000,6.399458,6.429870,2.615063,0.356456,1.518346,0.000000,
population,trainable,paper,0.2,10,6.0,1,final,5069,7069,0,6.408068,0.000102,6.408170,0.00e+00,5.441754,5.453907,69.523456,69.535609,6.400000,5.597655,69.597655,-0.062047,0,0.008068,0.080682,0.800000,1.000000,0.800000,6.400845,6.413236,2.593758,0.374901,1.489548,0.000000,
population,trainable,paper,0.2,3,6.0,1,best,1,2001,0,6.409184,0.000389,6.409573,0.00e+00,5.440818,5.466295,24.669538,24.695014,6.400000,5.597655,24.797655,-0.102641,0,0.009184,0.027553,0.800000,1.000000,0.800000,6.381406,6.412402,2.614851,0.351211,1.521284,0.000000,
population,trainable,paper,0.2,3,6.0,1,final,1,2001,0,6.479341,0.001022,6.480362,0.00e+00,5.100521,5.127524,24.541607,24.568611,6.400000,5.597655,24.797655,-0.229044,0,0.079341,0.238022,0.800000,1.000000,0.800000,5.970323,6.011407,2.647867,0.403745,1.557032,0.000000,
population,trainable,paper,0.2,1,6.0,1,best,1,2001,0,6.411723,0.000443,6.412166,0.00e+00,5.428745,5.431639,11.840911,11.843805,6.400000,5.597655,11.997655,-0.153851,0,0.011723,0.011723,0.800000,1.000000,0.800000,6.364998,6.398336,2.614387,0.348434,1.519340,0.000000,
population,trainable,paper,0.2,1,6.0,1,final,1,2001,0,7.000381,0.022155,7.022537,0.00e+00,4.228434,4.317477,11.250971,11.340014,6.400000,5.597655,11.997655,-0.657642,0,0.600381,0.600381,0.800000,1.000000,0.800000,4.915505,4.986016,2.618191,0.364073,1.460221,0.000000,
population,trainable,paper,0.2,0.3,6.0,1,best,1,2001,0,6.414420,0.000510,6.414930,0.00e+00,5.417003,5.426287,7.341482,7.350766,6.400000,5.597655,7.517655,-0.166890,0,0.014420,0.004326,0.800000,1.000000,0.800000,6.345811,6.384803,2.613833,0.345909,1.520330,0.000000,
population,trainable,paper,0.2,0.3,6.0,1,final,1,2001,0,8.998957,0.714128,9.713085,0.00e+00,2.728112,2.954545,5.642037,5.868470,6.400000,5.597655,7.517655,-1.649185,0,2.598957,0.779687,0.800000,1.000000,0.800000,3.121435,3.224690,3.052104,0.437891,1.390337,0.000000,
population,trainable,paper,0.2,0.1,6.0,1,best,1,2001,0,6.418844,0.000488,6.419332,0.00e+00,5.402097,5.421466,6.044030,6.063400,6.400000,5.597655,6.237655,-0.174256,0,0.018844,0.001884,0.800000,1.000000,0.800000,6.324703,6.367785,2.613134,0.342214,1.518008,0.000000,
population,trainable,paper,0.2,0.1,6.0,1,final,1,2001,0,11.632711,4.568202,16.200913,0.00e+00,1.524238,1.760186,3.144330,3.380277,6.400000,5.597655,6.237655,-2.857378,0,5.232711,0.523271,0.800000,1.000000,0.800000,1.688137,1.806063,3.624963,0.513223,1.311270,0.000000,
population,trainable,paper,0.2,0.03,6.0,1,best,1,2001,0,6.419455,0.000556,6.420011,0.00e+00,5.387381,5.416159,5.579981,5.608759,6.400000,5.597655,5.789655,-0.180896,0,0.019455,0.000584,0.800000,1.000000,0.800000,6.304151,6.350416,2.615041,0.347798,1.515613,0.000000,
population,trainable,paper,0.2,0.03,6.0,1,final,1,2001,0,13.170634,10.957042,24.127676,0.00e+00,1.054440,1.191882,1.778270,1.915712,6.400000,5.597655,5.789655,-3.873943,0,6.770634,0.203119,0.800000,1.000000,0.800000,1.078727,1.200801,4.064847,0.443066,1.448231,0.000000,
population,trainable,paper,0.2,0.01,6.0,1,best,1,2001,0,6.424265,0.000594,6.424860,0.00e+00,5.372189,5.390509,5.436437,5.454757,6.400000,5.597655,5.661655,-0.206898,0,0.024265,0.000243,0.800000,1.000000,0.800000,6.283135,6.333111,2.617713,0.346292,1.513844,0.000000,
population,trainable,paper,0.2,0.01,6.0,1,final,1,2001,0,13.969038,14.381963,28.351001,0.00e+00,0.982214,1.073767,1.265724,1.357277,6.400000,5.597655,5.661655,-4.304378,0,7.569038,0.075690,0.800000,1.000000,0.800000,0.962363,1.105813,4.313783,0.420858,1.434118,0.000000,
population,trainable,paper,0.2,0.003,6.0,1,best,1,2001,0,6.427257,0.000604,6.427860,0.00e+00,5.357276,5.383849,5.376560,5.403132,6.400000,5.597655,5.616855,-0.213723,0,0.027257,0.000082,0.800000,1.000000,0.800000,6.262672,6.315804,2.616992,0.343860,1.512493,0.000000,
population,trainable,paper,0.2,0.003,6.0,1,final,1,2001,0,14.916348,16.201071,31.117419,0.00e+00,0.967925,1.040616,1.061278,1.133969,6.400000,5.597655,5.616855,-4.482887,0,8.516348,0.025549,0.800000,1.000000,0.800000,0.912392,1.081021,4.490599,0.425153,1.425628,0.000000,
population,trainable,paper,0.2,0.001,6.0,1,best,1,2001,0,6.430181,0.000619,6.430800,0.00e+00,5.342597,5.357983,5.349027,5.364413,6.400000,5.597655,5.604055,-0.239642,0,0.030181,0.000030,0.800000,1.000000,0.800000,6.240715,6.298537,2.615617,0.341176,1.513018,0.000000,
population,trainable,paper,0.2,0.001,6.0,1,final,1,2001,0,15.045509,16.565254,31.610764,0.00e+00,0.965939,1.032476,0.997549,1.064087,6.400000,5.597655,5.604055,-4.539968,0,8.645509,0.008646,0.800000,1.000000,0.800000,0.863967,1.085712,5.017000,0.192668,1.503569,0.000000,
sampled,fixed,paper,0.2,0.001,6.0,4,best,511,611,0,13.871301,29.579884,43.451184,0.00e+00,0.936450,0.941931,0.979901,0.985382,6.400000,5.597655,5.604055,-4.618673,0,7.471301,0.007471,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.001,6.0,4,final,511,611,0,13.856267,29.865835,43.722102,0.00e+00,0.936349,0.941420,0.980071,0.985142,6.400000,5.597655,5.604055,-4.618913,0,7.456267,0.007456,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.3,6.0,1,best,138,238,0,9.478189,0.828366,10.306556,0.00e+00,2.814826,3.019089,5.906792,6.111056,6.400000,5.597655,7.517655,-1.406600,0,3.078189,0.923457,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.3,6.0,1,final,138,238,0,9.469155,0.860441,10.329596,0.00e+00,2.821232,3.013321,5.920111,6.112200,6.400000,5.597655,7.517655,-1.405455,0,3.069155,0.920747,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,3,6.0,3,best,63,163,0,6.460442,0.000592,6.461034,0.00e+00,5.082664,5.113903,24.465764,24.497003,6.400000,5.597655,24.797655,-0.300652,0,0.060442,0.181325,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,3,6.0,3,final,63,163,0,6.454099,0.000819,6.454918,0.00e+00,5.105897,5.133670,24.470651,24.498424,6.400000,5.597655,24.797655,-0.299232,0,0.054099,0.162298,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,1,6.0,2,best,64,164,0,6.912937,0.035013,6.947950,0.00e+00,4.031772,4.117022,10.979721,11.064972,6.400000,5.597655,11.997655,-0.932684,0,0.512937,0.512937,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,1,6.0,2,final,64,164,0,6.835531,0.025976,6.861507,0.00e+00,4.106151,4.184593,10.967658,11.046100,6.400000,5.597655,11.997655,-0.951555,0,0.435531,0.435531,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,3,6.0,1,best,77,177,0,6.917347,0.000520,6.917867,0.00e+00,5.467604,5.502067,26.221205,26.255668,6.400000,5.597655,24.797655,1.458013,1,0.517347,1.552042,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,3,6.0,1,final,77,177,0,6.917162,0.001269,6.918431,0.00e+00,5.470016,5.501574,26.225309,26.256867,6.400000,5.597655,24.797655,1.459212,1,0.517162,1.551487,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,1,6.0,3,best,76,176,0,6.957209,0.024829,6.982038,0.00e+00,4.242570,4.323549,11.224608,11.305587,6.400000,5.597655,11.997655,-0.692068,0,0.557209,0.557209,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,1,6.0,3,final,76,176,0,6.938727,0.025450,6.964177,0.00e+00,4.263544,4.339146,11.227721,11.303323,6.400000,5.597655,11.997655,-0.694332,0,0.538727,0.538727,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
population,trainable,paper,0.4,10,6.0,3,best,3904,5904,0,11.218163,0.002273,11.220435,0.00e+00,7.529325,7.786499,119.733676,119.990851,11.200000,8.191259,120.191259,-0.200409,0,0.018163,0.181625,0.600000,1.000000,0.600000,4.399242,4.436955,2.234281,0.389158,1.432845,0.000000,
population,trainable,paper,0.4,10,6.0,3,final,3904,5904,0,11.223421,0.001970,11.225392,0.00e+00,7.468013,7.757646,119.721929,120.011562,11.200000,8.191259,120.191259,-0.179698,0,0.023421,0.234211,0.600000,1.000000,0.600000,4.362083,4.400959,2.216708,0.381194,1.435769,0.000000,
population,trainable,paper,0.4,3,6.0,3,best,1,2001,0,11.220449,0.002431,11.222881,0.00e+00,7.511868,7.813944,41.180511,41.482587,11.200000,8.191259,41.791259,-0.308673,0,0.020449,0.061348,0.600000,1.000000,0.600000,4.386235,4.426824,2.230165,0.382000,1.435502,0.000000,
population,trainable,paper,0.4,3,6.0,3,final,1,2001,0,11.373770,0.024865,11.398634,0.00e+00,6.531500,6.961920,40.727403,41.157823,11.200000,8.191259,41.791259,-0.633436,0,0.173770,0.521309,0.600000,1.000000,0.600000,3.789829,3.850448,2.101426,0.379927,1.385037,0.000000,
population,trainable,paper,0.4,1,6.0,3,best,1,2001,0,11.221965,0.002466,11.224431,0.00e+00,7.488879,7.767019,18.713309,18.991450,11.200000,8.191259,19.391259,-0.399809,0,0.021965,0.021965,0.600000,1.000000,0.600000,4.368833,4.413312,2.232433,0.387437,1.430888,0.000000,
population,trainable,paper,0.4,1,6.0,3,final,1,2001,0,11.984045,0.324550,12.308595,0.00e+00,4.856360,5.520389,17.164956,17.828984,11.200000,8.191259,19.391259,-1.562275,0,0.784045,0.784045,0.600000,1.000000,0.600000,2.777524,2.864750,2.209071,0.448254,1.322509,0.000000,
population,trainable,paper,0.4,0.3,6.0,3,best,1,2001,0,11.224040,0.002644,11.226684,0.00e+00,7.464085,7.722179,10.832090,11.090185,11.200000,8.191259,11.551259,-0.461075,0,0.024040,0.007212,0.600000,1.000000,0.600000,4.353380,4.398749,2.233490,0.386499,1.433600,0.000000,
population,trainable,paper,0.4,0.3,6.0,3,final,1,2001,0,13.334646,3.019709,16.354355,0.00e+00,2.797514,3.438864,7.703821,8.345170,11.200000,8.191259,11.551259,-3.206089,0,2.134646,0.640394,0.600000,1.000000,0.600000,1.534814,1.650340,2.644011,0.478638,1.278212,0.000000,
population,trainable,paper,0.4,0.1,6.0,3,best,1,2001,0,11.226979,0.002821,11.229801,0.00e+00,7.444394,7.751419,8.567374,8.874399,11.200000,8.191259,9.311259,-0.436860,0,0.026979,0.002698,0.600000,1.000000,0.600000,4.342917,4.387382,2.230314,0.381979,1.436084,0.000000,
population,trainable,paper,0.4,0.1,6.0,3,final,1,2001,0,14.420771,9.047961,23.468732,0.00e+00,1.756936,2.155860,4.103809,4.502733,11.200000,8.191259,9.311259,-4.808527,0,3.220771,0.322077,0.600000,1.000000,0.600000,0.882539,0.948275,2.912090,0.451726,1.329758,0.000000,
population,trainable,paper,0.4,0.03,6.0,3,best,1,2001,0,11.230526,0.003065,11.233591,0.00e+00,7.423424,7.698490,7.760432,8.035498,11.200000,8.191259,8.527259,-0.491762,0,0.030526,0.000916,0.600000,1.000000,0.600000,4.329778,4.375371,2.229885,0.378801,1.435408,0.000000,
population,trainable,paper,0.4,0.03,6.0,3,final,1,2001,0,14.850128,15.509212,30.359340,0.00e+00,1.576056,1.728460,2.486836,2.639240,11.200000,8.191259,8.527259,-5.888019,0,3.650128,0.109504,0.600000,1.000000,0.600000,0.678586,0.727028,3.079502,0.521173,1.284128,0.000000,
population,trainable,paper,0.4,0.01,6.0,3,best,1,2001,0,11.234325,0.003094,11.237419,0.00e+00,7.399434,7.703832,7.511808,7.816206,11.200000,8.191259,8.303259,-0.487054,0,0.034325,0.000343,0.600000,1.000000,0.600000,4.315963,4.361458,2.228717,0.378954,1.437028,0.000000,
population,trainable,paper,0.4,0.01,6.0,3,final,1,2001,0,15.414670,19.893719,35.308389,0.00e+00,1.558336,1.628650,1.911420,1.981733,11.200000,8.191259,8.303259,-6.321526,0,4.214670,0.042147,0.600000,1.000000,0.600000,0.629025,0.676275,3.388535,0.441671,1.283802,0.000000,
population,trainable,paper,0.4,0.003,6.0,3,best,1,2001,0,11.237448,0.003311,11.240759,0.00e+00,7.374673,7.637470,7.408396,7.671192,11.200000,8.191259,8.224859,-0.553667,0,0.037448,0.000112,0.600000,1.000000,0.600000,4.299963,4.347004,2.230932,0.378516,1.435576,0.000000,
population,trainable,paper,0.4,0.003,6.0,3,final,1,2001,0,16.376066,22.283955,38.660021,0.00e+00,1.558055,1.602792,1.674035,1.718772,11.200000,8.191259,8.224859,-6.506087,0,5.176066,0.015528,0.600000,1.000000,0.600000,0.619399,0.672444,3.731752,0.443815,1.455806,0.000000,
population,trainable,paper,0.4,0.001,6.0,3,best,1,2001,0,11.242191,0.003320,11.245512,0.00e+00,7.350940,7.659467,7.362185,7.670713,11.200000,8.191259,8.202459,-0.531747,0,0.042191,0.000042,0.600000,1.000000,0.600000,4.282363,4.333438,2.226121,0.371933,1.436415,0.000000,
population,trainable,paper,0.4,0.001,6.0,3,final,1,2001,0,17.203564,23.261150,40.464714,0.00e+00,1.557691,1.594998,1.598155,1.635462,11.200000,8.191259,8.202459,-6.566997,0,6.003564,0.006004,0.600000,1.000000,0.600000,0.627726,0.676250,4.071747,0.432428,1.327996,0.000000,
sampled,fixed,paper,0.2,3,6.0,2,best,57,157,0,6.331258,0.000791,6.332049,0.00e+00,4.869858,4.904378,23.866006,23.900525,6.400000,5.597655,24.797655,-0.897130,0,-0.068742,-0.206227,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,3,6.0,2,final,57,157,0,6.304979,0.000910,6.305889,0.00e+00,4.932108,4.958975,23.849775,23.876642,6.400000,5.597655,24.797655,-0.921013,0,-0.095021,-0.285062,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.3,6.0,2,best,135,235,0,9.084735,0.787923,9.872658,0.00e+00,2.552844,2.747597,5.514641,5.709394,6.400000,5.597655,7.517655,-1.808261,0,2.684735,0.805420,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.3,6.0,2,final,135,235,0,9.083447,0.793936,9.877384,0.00e+00,2.553877,2.744649,5.517092,5.707864,6.400000,5.597655,7.517655,-1.809791,0,2.683447,0.805034,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.3,6.0,0,best,141,241,0,9.287439,0.851504,10.138943,0.00e+00,2.494234,2.707619,5.535917,5.749302,6.400000,5.597655,7.517655,-1.768353,0,2.887439,0.866232,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
sampled,fixed,paper,0.2,0.3,6.0,0,final,141,241,0,9.285875,0.874640,10.160516,0.00e+00,2.491756,2.697669,5.539911,5.745823,6.400000,5.597655,7.517655,-1.771832,0,2.885875,0.865763,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
